2025-11-13 00:05,eas-er1-br01,ESP-EAS-PP01,min,avg,max,stddev,112.681,114.604,140.054,4.475
2025-11-13 00:05,eas-er1-br01,MEX-EAS-PP01,min,avg,max,stddev,70.621,77.930,151.276,11.996
2025-11-13 00:05,cre-er1-br01,AVE-CRE-PP01,min,avg,max,stddev,66.776,70.269,92.475,4.935
2025-11-13 00:05,56m-er1-br01,AVE-56M-PP01,min,avg,max,stddev,57.563,62.257,85.224,6.771
2025-11-13 00:05,ela-er1-br01,AVE-ELA-PP01,min,avg,max,stddev,58.256,63.144,98.673,7.307
2025-11-13 00:05,esv-er1-br01,BDE-ESV-PP01,min,avg,max,stddev,153.196,154.318,176.038,3.546
2025-11-13 00:05,esv-er1-br01,AVE-ESV-PP01,min,avg,max,stddev,56.951,60.568,85.405,5.449
2025-11-13 00:05,esp-er1-br01,ESP-BDE-PP01,min,avg,max,stddev,28.152,30.180,60.283,6.223
2025-11-13 00:05,esp-er1-br01,SAO-ESP-PP01,min,avg,max,stddev,5.564,21.865,48.180,6.207
2025-11-13 00:05,esp-er1-br01,SCL-ESP-PP01,min,avg,max,stddev,70.731,80.331,122.717,10.806
2025-11-13 00:05,esp-er1-br01,BDE-ESP-PP01,min,avg,max,stddev,36.163,41.928,57.716,3.579
2025-11-13 00:05,bde-bd2-br01,SAO-BDE-PP01,min,avg,max,stddev,42.812,59.202,201.563,26.869
2025-11-13 00:05,bde-bd2-br01,SCL-BDE-PP01,min,avg,max,stddev,36.088,46.349,113.027,15.821
2025-11-13 00:05,bde-bd2-br01,BDE-BD2-PP01,min,avg,max,stddev,2.232,9.165,15.924,2.346
2025-11-13 00:35,eas-er1-br01,ESP-EAS-PP01,min,avg,max,stddev,112.713,116.115,147.503,7.372
2025-11-13 00:35,eas-er1-br01,MEX-EAS-PP01,min,avg,max,stddev,70.130,77.048,115.299,6.757
2025-11-13 00:35,cre-er1-br01,AVE-CRE-PP01,min,avg,max,stddev,66.815,70.680,94.253,5.128
2025-11-13 00:35,56m-er1-br01,AVE-56M-PP01,min,avg,max,stddev,57.666,61.668,89.827,6.892
2025-11-13 00:35,ela-er1-br01,AVE-ELA-PP01,min,avg,max,stddev,58.201,63.675,86.034,5.772
2025-11-13 00:35,esv-er1-br01,BDE-ESV-PP01,min,avg,max,stddev,153.160,153.846,159.247,1.298
2025-11-13 00:35,esv-er1-br01,AVE-ESV-PP01,min,avg,max,stddev,55.734,59.992,88.141,4.752
2025-11-13 00:35,esp-er1-br01,ESP-BDE-PP01,min,avg,max,stddev,28.148,31.120,57.013,6.464
2025-11-13 00:35,esp-er1-br01,SAO-ESP-PP01,min,avg,max,stddev,15.414,26.348,191.783,23.989
