2025-11-10 00:05,eas-er1-br01,ESP-EAS-PP01,min,avg,max,stddev,112.847,116.373,138.004,6.806
2025-11-10 00:05,eas-er1-br01,MEX-EAS-PP01,min,avg,max,stddev,69.998,76.035,123.770,7.706
2025-11-10 00:05,cre-er1-br01,AVE-CRE-PP01,min,avg,max,stddev,63.699,68.368,96.885,5.406
2025-11-10 00:05,56m-er1-br01,AVE-56M-PP01,min,avg,max,stddev,57.718,60.045,67.571,2.587
2025-11-10 00:05,ela-er1-br01,AVE-ELA-PP01,min,avg,max,stddev,48.532,52.668,87.071,5.850
2025-11-10 00:05,esv-er1-br01,BDE-ESV-PP01,min,avg,max,stddev,156.702,157.741,171.321,2.386
2025-11-10 00:05,esv-er1-br01,AVE-ESV-PP01,min,avg,max,stddev,55.742,59.613,76.930,3.143
2025-11-10 00:05,esp-er1-br01,ESP-BDE-PP01,min,avg,max,stddev,28.149,30.601,57.456,6.572
2025-11-10 00:05,esp-er1-br01,SAO-ESP-PP01,min,avg,max,stddev,7.947,24.932,172.157,21.421
2025-11-10 00:05,esp-er1-br01,SCL-ESP-PP01,min,avg,max,stddev,59.626,69.523,108.368,9.904
2025-11-10 00:05,esp-er1-br01,BDE-ESP-PP01,min,avg,max,stddev,36.200,44.074,87.355,9.459
2025-11-10 00:05,bde-bd2-br01,SAO-BDE-PP01,min,avg,max,stddev,47.779,60.365,198.994,27.096
2025-11-10 00:05,bde-bd2-br01,SCL-BDE-PP01,min,avg,max,stddev,25.424,32.251,56.005,6.299
2025-11-10 00:05,bde-bd2-br01,BDE-BD2-PP01,min,avg,max,stddev,1.255,8.739,32.595,4.892
2025-11-10 00:35,eas-er1-br01,ESP-EAS-PP01,min,avg,max,stddev,112.884,115.136,147.693,5.710
2025-11-10 00:35,eas-er1-br01,MEX-EAS-PP01,min,avg,max,stddev,69.864,75.135,91.165,3.333
2025-11-10 00:35,cre-er1-br01,AVE-CRE-PP01,min,avg,max,stddev,63.560,68.436,95.827,5.084
2025-11-10 00:35,56m-er1-br01,AVE-56M-PP01,min,avg,max,stddev,57.818,61.781,118.098,9.140
2025-11-10 00:35,ela-er1-br01,AVE-ELA-PP01,min,avg,max,stddev,48.455,51.356,62.990,3.046
2025-11-10 00:35,esv-er1-br01,BDE-ESV-PP01,min,avg,max,stddev,156.720,158.201,173.451,3.397
2025-11-10 00:35,esv-er1-br01,AVE-ESV-PP01,min,avg,max,stddev,56.088,60.551,100.543,7.162
2025-11-10 00:35,esp-er1-br01,ESP-BDE-PP01,min,avg,max,stddev,28.102,29.362,37.574,2.466
2025-11-10 00:35,esp-er1-br01,SAO-ESP-PP01,min,avg,max,stddev,7.249,24.965,166.971,20.714
2025-11-10 00:35,esp-er1-br01,SCL-ESP-PP01,min,avg,max,stddev,59.315,70.812,115.969,12.842
2025-11-10 00:35,esp-er1-br01,BDE-ESP-PP01,min,avg,max,stddev,36.224,45.161,97.855,12.330
2025-11-10 00:35,bde-bd2-br01,SAO-BDE-PP01,min,avg,max,stddev,46.137,59.111,181.301,23.659
2025-11-10 00:35,bde-bd2-br01,SCL-BDE-PP01,min,avg,max,stddev,25.499,37.727,114.312,19.314
2025-11-10 00:35,bde-bd2-br01,BDE-BD2-PP01,min,avg,max,stddev,0.947,8.243,8.797,1.085
2025-11-10 01:05,eas-er1-br01,ESP-EAS-PP01,min,avg,max,stddev,112.860,115.593,138.989,6.107
2025-11-10 01:05,eas-er1-br01,MEX-EAS-PP01,min,avg,max,stddev,70.083,75.802,117.444,7.232
